20000
1,outside,Room Description,
SOUTH,10601,South Descripton
EAST,10402,East Description
WEST,0,West Description
10402,outside,Room Description,
NORTH,10402,North Discription
SOUTH,10602,South Descripton
EAST,10403,East Description
WEST,10401,West Description
10403,outside,Room Description,
NORTH,10403,North Discription
SOUTH,10603,South Descripton
EAST,10404,East Description
WEST,10402,West Description
10404,outside,Room Description,
NORTH,10404,North Discription
SOUTH,10604,South Descripton
EAST,10405,East Description
WEST,10403,West Description
10405,outside,Room Description,
NORTH,10405,North Discription
SOUTH,10605,South Descripton
EAST,10406,East Description
WEST,10404,West Description
10406,outside,Room Description,
NORTH,10406,North Discription
SOUTH,10606,South Descripton
EAST,10407,East Description
WEST,10405,West Description
10407,outside,Room Description,
NORTH,10407,North Discription
SOUTH,10607,South Descripton
EAST,10408,East Description
WEST,10406,West Description
10408,outside,Room Description,
NORTH,10408,North Discription
SOUTH,10608,South Descripton
EAST,10409,East Description
WEST,10407,West Description
10409,outside,Room Description,
NORTH,10409,North Discription
SOUTH,10609,South Descripton
EAST,10410,East Description
WEST,10408,West Description
10410,outside,Room Description,
NORTH,10410,North Discription
SOUTH,10610,South Descripton
EAST,10411,East Description
WEST,10409,West Description
10411,outside,Room Description,
NORTH,10411,North Discription
SOUTH,10611,South Descripton
EAST,10412,East Description
WEST,10410,West Description
10412,outside,Room Description,
NORTH,10412,North Discription
SOUTH,10612,South Descripton
EAST,10413,East Description
WEST,10411,West Description
10413,outside,Room Description,
NORTH,10413,North Discription
SOUTH,10613,South Descripton
EAST,10414,East Description
WEST,10412,West Description
10414,outside,Room Description,
NORTH,10414,North Discription
SOUTH,10614,South Descripton
EAST,10415,East Description
WEST,10413,West Description
10415,outside,Room Description,
NORTH,10415,North Discription
SOUTH,10615,South Descripton
EAST,10416,East Description
WEST,10414,West Description
10416,outside,Room Description,
NORTH,10416,North Discription
SOUTH,10616,South Descripton
EAST,10417,East Description
WEST,10415,West Description
10417,outside,Room Description,
NORTH,10417,North Discription
SOUTH,10617,South Descripton
EAST,10418,East Description
WEST,10416,West Description
10418,outside,Room Description,
NORTH,10418,North Discription
SOUTH,10618,South Descripton
EAST,10419,East Description
WEST,10417,West Description
10419,outside,Room Description,
NORTH,10419,North Discription
SOUTH,10619,South Descripton
EAST,10420,East Description
WEST,10418,West Description
10420,outside,Room Description,
NORTH,10420,North Discription
SOUTH,10620,South Descripton
EAST,10421,East Description
WEST,10419,West Description
10421,outside,Room Description,
NORTH,10421,North Discription
SOUTH,10621,South Descripton
EAST,10422,East Description
WEST,10420,West Description
10422,outside,Room Description,
NORTH,10422,North Discription
SOUTH,10622,South Descripton
EAST,10423,East Description
WEST,10421,West Description
10423,outside,Room Description,
NORTH,10423,North Discription
SOUTH,10623,South Descripton
EAST,10424,East Description
WEST,10422,West Description
10424,outside,Room Description,
NORTH,10424,North Discription
SOUTH,10624,South Descripton
EAST,10425,East Description
WEST,10423,West Description
10425,outside,Room Description,
NORTH,10425,North Discription
SOUTH,10625,South Descripton
EAST,10426,East Description
WEST,10424,West Description
10426,outside,Room Description,
NORTH,10426,North Discription
SOUTH,10626,South Descripton
EAST,10427,East Description
WEST,10425,West Description
10427,outside,Room Description,
NORTH,10427,North Discription
SOUTH,10627,South Descripton
EAST,10428,East Description
WEST,10426,West Description
10428,outside,Room Description,
NORTH,10428,North Discription
SOUTH,10628,South Descripton
EAST,10429,East Description
WEST,10427,West Description
10429,outside,Room Description,
NORTH,10429,North Discription
SOUTH,10629,South Descripton
EAST,10430,East Description
WEST,10428,West Description
10430,outside,Room Description,
NORTH,10430,North Discription
SOUTH,10630,South Descripton
EAST,10431,East Description
WEST,10429,West Description
10431,outside,Room Description,
NORTH,10431,North Discription
SOUTH,10631,South Descripton
EAST,10432,East Description
WEST,10430,West Description
10432,outside,Room Description,
NORTH,10432,North Discription
SOUTH,10632,South Descripton
EAST,10433,East Description
WEST,10431,West Description
10433,outside,Room Description,
NORTH,10433,North Discription
SOUTH,10633,South Descripton
EAST,10434,East Description
WEST,10432,West Description
10434,outside,Room Description,
NORTH,10434,North Discription
SOUTH,10634,South Descripton
EAST,10435,East Description
WEST,10433,West Description
10435,outside,Room Description,
NORTH,10435,North Discription
SOUTH,10635,South Descripton
EAST,10436,East Description
WEST,10434,West Description
10436,outside,Room Description,
NORTH,10436,North Discription
SOUTH,10636,South Descripton
EAST,10437,East Description
WEST,10435,West Description
10437,outside,Room Description,
NORTH,10437,North Discription
SOUTH,10637,South Descripton
EAST,10438,East Description
WEST,10436,West Description
10438,outside,Room Description,
NORTH,10438,North Discription
SOUTH,10638,South Descripton
EAST,10439,East Description
WEST,10437,West Description
10439,outside,Room Description,
NORTH,10439,North Discription
SOUTH,10639,South Descripton
EAST,10440,East Description
WEST,10438,West Description
10440,outside,Room Description,
NORTH,10440,North Discription
SOUTH,10640,South Descripton
EAST,10441,East Description
WEST,10439,West Description
10441,outside,Room Description,
NORTH,10441,North Discription
SOUTH,10641,South Descripton
EAST,10442,East Description
WEST,10440,West Description
10442,outside,Room Description,
NORTH,10442,North Discription
SOUTH,10642,South Descripton
EAST,10443,East Description
WEST,10441,West Description
10443,outside,Room Description,
NORTH,10443,North Discription
SOUTH,10643,South Descripton
EAST,10444,East Description
WEST,10442,West Description
10444,outside,Room Description,
NORTH,10444,North Discription
SOUTH,10644,South Descripton
EAST,10445,East Description
WEST,10443,West Description
10445,outside,Room Description,
NORTH,10445,North Discription
SOUTH,10645,South Descripton
EAST,10446,East Description
WEST,10444,West Description
10446,outside,Room Description,
NORTH,10446,North Discription
SOUTH,10646,South Descripton
EAST,10447,East Description
WEST,10445,West Description
10447,outside,Room Description,
NORTH,10447,North Discription
SOUTH,10647,South Descripton
EAST,10448,East Description
WEST,10446,West Description
10448,outside,Room Description,
NORTH,10448,North Discription
SOUTH,10648,South Descripton
EAST,10449,East Description
WEST,10447,West Description
10449,outside,Room Description,
NORTH,10449,North Discription
SOUTH,10649,South Descripton
EAST,10450,East Description
WEST,10448,West Description
10450,outside,Room Description,
NORTH,10450,North Discription
SOUTH,10650,South Descripton
EAST,10451,East Description
WEST,10449,West Description
10451,outside,Room Description,
NORTH,10451,North Discription
SOUTH,10651,South Descripton
EAST,10452,East Description
WEST,10450,West Description
10452,outside,Room Description,
NORTH,10452,North Discription
SOUTH,10652,South Descripton
EAST,10453,East Description
WEST,10451,West Description
10453,outside,Room Description,
NORTH,10453,North Discription
SOUTH,10653,South Descripton
EAST,10454,East Description
WEST,10452,West Description
10454,outside,Room Description,
NORTH,10454,North Discription
SOUTH,10654,South Descripton
EAST,10455,East Description
WEST,10453,West Description
10455,outside,Room Description,
NORTH,10455,North Discription
SOUTH,10655,South Descripton
EAST,10456,East Description
WEST,10454,West Description
10456,outside,Room Description,
NORTH,10456,North Discription
SOUTH,10656,South Descripton
EAST,10457,East Description
WEST,10455,West Description
10457,outside,Room Description,
NORTH,10457,North Discription
SOUTH,10657,South Descripton
EAST,10458,East Description
WEST,10456,West Description
10458,outside,Room Description,
NORTH,10458,North Discription
SOUTH,10658,South Descripton
EAST,10459,East Description
WEST,10457,West Description
10459,outside,Room Description,
NORTH,10459,North Discription
SOUTH,10659,South Descripton
EAST,10460,East Description
WEST,10458,West Description
10460,outside,Room Description,
NORTH,10460,North Discription
SOUTH,10660,South Descripton
EAST,10461,East Description
WEST,10459,West Description
10461,outside,Room Description,
NORTH,10461,North Discription
SOUTH,10661,South Descripton
EAST,10462,East Description
WEST,10460,West Description
10462,outside,Room Description,
NORTH,10462,North Discription
SOUTH,10662,South Descripton
EAST,10463,East Description
WEST,10461,West Description
10463,outside,Room Description,
NORTH,10463,North Discription
SOUTH,10663,South Descripton
EAST,10464,East Description
WEST,10462,West Description
10464,outside,Room Description,
NORTH,10464,North Discription
SOUTH,10664,South Descripton
EAST,10465,East Description
WEST,10463,West Description
10465,outside,Room Description,
NORTH,10465,North Discription
SOUTH,10665,South Descripton
EAST,10466,East Description
WEST,10464,West Description
10466,outside,Room Description,
NORTH,10466,North Discription
SOUTH,10666,South Descripton
EAST,10467,East Description
WEST,10465,West Description
10467,outside,Room Description,
NORTH,10467,North Discription
SOUTH,10667,South Descripton
EAST,10468,East Description
WEST,10466,West Description
10468,outside,Room Description,
NORTH,10468,North Discription
SOUTH,10668,South Descripton
EAST,10469,East Description
WEST,10467,West Description
10469,outside,Room Description,
NORTH,10469,North Discription
SOUTH,10669,South Descripton
EAST,10470,East Description
WEST,10468,West Description
10470,outside,Room Description,
NORTH,10470,North Discription
SOUTH,10670,South Descripton
EAST,10471,East Description
WEST,10469,West Description
10471,outside,Room Description,
NORTH,10471,North Discription
SOUTH,10671,South Descripton
EAST,10472,East Description
WEST,10470,West Description
10472,outside,Room Description,
NORTH,10472,North Discription
SOUTH,10672,South Descripton
EAST,10473,East Description
WEST,10471,West Description
10473,outside,Room Description,
NORTH,10473,North Discription
SOUTH,10673,South Descripton
EAST,10474,East Description
WEST,10472,West Description
10474,outside,Room Description,
NORTH,10474,North Discription
SOUTH,10674,South Descripton
EAST,10475,East Description
WEST,10473,West Description
10475,outside,Room Description,
NORTH,10475,North Discription
SOUTH,10675,South Descripton
EAST,10476,East Description
WEST,10474,West Description
10476,outside,Room Description,
NORTH,10476,North Discription
SOUTH,10676,South Descripton
EAST,10477,East Description
WEST,10475,West Description
10477,outside,Room Description,
NORTH,10477,North Discription
SOUTH,10677,South Descripton
EAST,10478,East Description
WEST,10476,West Description
10478,outside,Room Description,
NORTH,10478,North Discription
SOUTH,10678,South Descripton
EAST,10479,East Description
WEST,10477,West Description
10479,outside,Room Description,
NORTH,10479,North Discription
SOUTH,10679,South Descripton
EAST,10480,East Description
WEST,10478,West Description
10480,outside,Room Description,
NORTH,10480,North Discription
SOUTH,10680,South Descripton
EAST,10481,East Description
WEST,10479,West Description
10481,outside,Room Description,
NORTH,10481,North Discription
SOUTH,10681,South Descripton
EAST,10482,East Description
WEST,10480,West Description
10482,outside,Room Description,
NORTH,10482,North Discription
